ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Angola,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2025,20.384,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2025,26.53,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Angola,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2025,36.829,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2025,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Angola,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Level not stated,2025,20.118,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2025,18.925,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2025,59.046,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Angola,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2025,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Angola,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Level not stated,2025,18.765,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2024,18.615,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Less than basic,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2024,20.894,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2024,21.299,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2024,14.496,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2024,19.254,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Less than basic,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2024,12.506,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2024,36.354,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2024,23.219,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2024,25.772,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2024,24.348,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2024,20.43,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2024,15.212,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Less than basic,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2024,24.109,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2024,15.723,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2024,11.786,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2024,18.448,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Less than basic,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2024,22.873,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2024,20.173,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2024,10.112,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2024,19.964,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2024,14.549,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2024,36.983,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2024,22.957,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2024,30.954,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2024,23.549,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2024,13.44,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2024,14.329,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Less than basic,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2024,23.749,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2024,14.156,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2024,8.604,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2024,18.825,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Less than basic,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2024,16.905,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2024,23.688,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2024,16.735,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2024,17.913,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Less than basic,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2024,8.103,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2024,35.468,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2024,23.602,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2024,13.226,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2024,26.227,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2024,23.977,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2024,16.13,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2024,24.724,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2024,18.926,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2024,13.418,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2023,4.383,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Less than basic,2023,0.301,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2023,1.891,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2023,4.724,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2023,9.588,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2023,18.288,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Less than basic,2023,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,LFS - Labour Force Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2023,18.859,,,,Repository: ILO-STATISTICS - Micro data processing
